Timestamp,Region,SubstationID,Temperature,Humidity,WindSpeed,CustomerCount,ResidentialLoadMW,CommercialLoadMW,IndustrialLoadMW,ActualDemandMW,ForecastedDemandMW,ForecastErrorMW,PeakDemandEvent,DemandResponseEvent
7/27/2024 15:00,East,1094,50.7,73.4,14.2,46969,337.18,225.25,175.98,741.35,751.79,-10.44,0,1
7/27/2024 16:00,South,1039,76.2,77.3,22,13879,246.64,181.57,192.02,607.56,605.88,1.68,0,0
7/27/2024 17:00,North,1005,86.5,53.6,8.6,17700,270.89,233.29,176.01,669.4,681.34,-11.94,0,1
7/27/2024 18:00,North,1063,99.4,37.5,3.4,7533,349.96,279.68,121.35,751.9,784.6,-32.7,0,0
7/27/2024 19:00,Central,1027,60.1,17.9,11.9,45042,420.23,305.79,99.02,817.83,849.62,-31.79,0,0
7/27/2024 20:00,Central,1008,48.8,33.3,19,24308,190.05,151.49,153.93,511.08,528.81,-17.73,0,0
7/27/2024 21:00,East,1005,82.5,57.3,14.9,22627,314.39,151.67,190.9,620.13,608.22,11.91,0,0
7/27/2024 22:00,East,1016,82,14.3,9.4,37782,277.06,278.92,299.07,850.62,847,3.62,0,0
7/27/2024 23:00,North,1039,53.8,58.5,12,40935,692.33,148.7,182.98,1044.59,,3.92,1,0
7/28/2024 0:00,West,1098,70.1,64.9,7.1,18567,215.67,327.9,105.23,717.12,704.12,13,0,0
7/28/2024 1:00,North,1075,70.7,23.7,3.1,30406,227.98,380.75,138.94,760.54,794.06,-33.52,0,1
7/28/2024 2:00,North,1044,87.3,72.6,10.6,19991,442.98,358.75,202.7,983.89,970.8,13.09,1,0
7/28/2024 3:00,East,1081,68.8,46.6,7,33984,256.98,294.94,261.54,780.49,,-10.14,0,0
7/28/2024 4:00,Central,1042,68.5,22.3,10.4,36859,374.27,155,154.81,686.16,726.07,-39.91,0,0
7/28/2024 5:00,East,1097,76.7,21.1,4.6,48022,444.38,236.29,162.06,841.13,832.36,8.77,0,0
7/28/2024 6:00,East,1045,54.3,53.9,20.6,16781,515.3,92.16,240.13,813.11,845.86,-32.75,0,0
7/28/2024 7:00,East,1062,103.5,56.7,16.7,39831,375.5,75.11,285.52,729.57,724.12,5.45,0,0
7/28/2024 8:00,North,1000,89,54.7,9.3,45944,175.44,241.26,243.15,695.99,668.12,27.87,0,1
7/28/2024 9:00,West,1058,64.5,75.7,12.2,18386,420.69,141.93,84.82,622.73,622.46,0.27,0,0
7/28/2024 10:00,North,1062,58.2,56.2,17.3,42888,151.16,229.19,212.52,624.49,653.97,-29.48,0,0
7/28/2024 11:00,South,1078,59.4,43.4,13.5,14392,209.21,134.94,125.95,434.7,406,28.7,0,0
7/28/2024 12:00,East,1017,83.8,48.6,10.3,48213,529.49,225.24,195.53,958.61,932.71,25.9,1,0
7/28/2024 13:00,East,1085,59.8,76.6,14.4,49361,205.41,192.08,198.97,621.67,595.03,26.64,0,0
7/28/2024 14:00,South,1081,71.3,32.6,10.7,17097,291.44,190.3,125.23,635.91,664.84,-28.93,0,0
7/28/2024 15:00,East,1064,49.6,58.2,11.3,39890,354.1,223.8,146.25,708.84,691.66,17.18,0,0
7/28/2024 16:00,East,1019,83.1,59.1,20.7,47821,326.33,109.09,88.32,536.12,509.81,26.31,0,0
7/28/2024 17:00,East,1055,83.7,75.5,14.1,6831,436.44,224.14,146.98,773.56,744.42,29.14,0,0
7/28/2024 18:00,South,1053,72.2,57.2,11.6,33586,310.89,125.26,142.39,565.95,559.36,6.59,0,0
7/28/2024 19:00,North,1047,77.9,35.9,7,5345,347.47,234.33,158.08,765.73,747.43,18.3,0,1
7/28/2024 20:00,East,1099,86.9,58.8,14.7,18925,519.42,148.96,220.47,888.05,877.06,10.99,0,0
7/28/2024 21:00,West,1053,77.5,69.4,17.2,18581,260.01,229.41,238.31,714.54,705.82,8.72,0,0
7/28/2024 22:00,South,1088,86.7,57.8,17.8,5091,426.28,201.82,120.38,746.86,793.61,-46.75,0,0
7/28/2024 23:00,Central,1015,57.5,76.9,24.8,15224,220.07,136.52,172.11,536.57,511.64,24.93,0,0
7/29/2024 0:00,South,1019,80.7,28.9,7.1,30168,356.96,202.96,162.68,716.47,734.77,-18.3,0,0
7/29/2024 1:00,North,1046,77.9,51.8,2,28541,267.54,319.52,252.71,830.26,833.72,-3.46,0,0
7/29/2024 2:00,South,1096,93,55.1,17,30528,338.1,82.74,123.07,540.81,574.08,-33.27,0,1
7/29/2024 3:00,Central,1006,75.5,70.4,6,18772,484.21,149.56,165.52,806.11,794.37,11.74,0,1
7/29/2024 4:00,West,1022,73.5,73,6.2,40685,354.98,309.97,219.37,836.21,813.92,22.29,0,0
7/29/2024 5:00,Central,1074,66.6,55.5,14.8,25102,319.29,207.96,165.22,707.64,767.68,-60.04,0,0
7/29/2024 6:00,South,1032,97.4,47.8,13.6,17403,345.11,348.1,159.53,835.83,866.98,-31.15,0,0
7/29/2024 7:00,Central,1039,39.7,58.8,8.8,36935,343.13,324.92,66.07,719.79,725.43,-5.64,0,0
7/29/2024 8:00,South,1004,82.7,32.2,7.9,46542,186.08,214.46,162.05,586.77,554.36,32.41,0,0
7/29/2024 9:00,West,1044,74.7,45.2,12.2,43601,497.08,177.88,308.04,1006.87,1005.76,1.11,1,1
7/29/2024 10:00,West,1040,72.2,66.4,9.6,18978,324.48,137.7,178.5,621.16,611.78,9.38,0,0
7/29/2024 11:00,North,1007,70.1,62.1,12.6,45546,317.02,274.17,152.33,722.37,673.38,48.99,0,0
7/29/2024 12:00,West,1080,74.2,41.8,7,46662,432.24,205.25,152.09,777.63,799.73,-22.1,0,1
7/29/2024 13:00,East,1081,82.2,39.4,7.6,9737,309.03,207.25,270.36,771.66,792.87,-21.21,0,0
7/29/2024 14:00,Central,1049,63.1,39,4.3,13467,509.62,286.88,195.49,1003.37,1036.53,-33.16,1,0
7/29/2024 15:00,Central,1090,77,40.4,13.8,5535,662.89,277.69,232.73,1167.79,1179.72,-11.93,1,0
7/29/2024 16:00,South,1030,80.3,57.9,8.8,33339,193.32,384.25,165.15,735.53,772.99,-37.46,0,0
7/29/2024 17:00,West,1003,60.7,,15.6,16482,265.21,207.08,184.26,670.12,706.99,-36.87,0,0
7/29/2024 18:00,North,1065,82.6,,1,22289,461.94,275.62,24.45,764.37,765.47,-1.1,0,0
7/29/2024 19:00,North,1055,80.4,36.6,5.1,33102,408.6,140.85,159.8,729.75,715.45,14.3,0,0
7/29/2024 20:00,North,1004,63,61.6,11.1,8850,357.7,156.34,211.65,715.49,739.85,-24.36,0,0
7/29/2024 21:00,East,1080,57.2,60.6,8.6,25568,377.12,299.11,196.05,850.89,858.01,-7.12,0,0
7/29/2024 22:00,West,1053,62.8,59.2,6.6,10505,279.07,200.02,195.08,704.34,708.85,-4.51,0,0
7/29/2024 23:00,North,1095,77,35.5,10.6,23373,452.13,255.51,182.25,895.96,835.67,60.29,0,0
7/30/2024 0:00,East,1092,73.9,40.2,10.6,12477,572.02,166.79,237.35,983.18,981.59,1.59,1,1
7/30/2024 1:00,Central,1079,95.9,61.9,16.4,47106,376.69,260.82,48.83,649.81,623.03,26.78,0,0
7/30/2024 2:00,South,1000,69.5,47.3,13.3,38645,161.03,284.38,173.66,638.79,650.09,-11.3,0,0
7/30/2024 3:00,West,1075,61.7,56.8,17.6,45001,299.22,217.57,292.91,846.34,835.56,10.78,0,0
7/30/2024 4:00,West,1082,84.9,34.7,19.7,40287,406.3,210.97,97.6,690.73,647.7,43.03,0,0
7/30/2024 5:00,Central,1072,60.3,45.2,8.8,8332,466.77,252.1,282.28,1003.26,1013.84,-10.58,1,1
7/30/2024 6:00,West,1060,63.1,28.3,17.5,9228,340.18,165.17,201.63,688.21,604.05,84.16,0,0
7/30/2024 7:00,West,1006,63.3,60.3,16.4,22410,391.25,245.45,170.01,771.62,772.35,-0.73,0,1
7/30/2024 8:00,West,1029,30,48,11.8,19270,400.76,322.54,190.65,949.21,942.49,6.72,1,0
7/30/2024 9:00,West,1014,83.5,60.3,14.6,33150,479.27,167.95,158.67,797.07,758.69,38.38,0,0
7/30/2024 10:00,East,1003,89.1,47.7,13,36905,390.86,354.15,182.8,946.96,891.27,55.69,1,0
7/30/2024 11:00,East,1062,88.8,59.7,11.7,23817,358.71,145.04,220.89,693.19,684.4,8.79,0,0
7/30/2024 12:00,South,1069,103.3,91.1,13.3,32327,250.23,186.46,137.08,595.2,625.7,-30.5,0,1
7/30/2024 13:00,West,1037,97.6,44.5,13.6,34745,77.43,112.98,131.97,323.42,280.67,42.75,0,0
7/30/2024 14:00,Central,1046,70,64.8,17.1,39988,451.64,105.66,118.31,644.24,617.66,26.58,0,0
7/30/2024 15:00,North,1059,91.6,41.8,6.8,5491,276.17,194.7,197.42,668.62,728.34,-59.72,0,0
7/30/2024 16:00,South,1098,73.5,52.4,15.8,16304,534.72,203.66,35.84,794.44,787.16,7.28,0,0
7/30/2024 17:00,North,1001,68.6,64.5,6.2,18974,381.94,345.82,148.98,878.27,851.62,26.65,0,0
7/30/2024 18:00,North,1068,63.7,60.7,11.6,36885,129.65,185.94,289.54,615.08,602.44,12.64,0,0
7/30/2024 19:00,West,1007,71,68.8,13.3,22872,421.24,260.26,249.18,910.35,927.53,-17.18,0,0
7/30/2024 20:00,Central,1050,79.9,74.1,-0.6,17438,292.32,264.91,115.58,621.93,647.14,-25.21,0,0
7/30/2024 21:00,North,1093,98.7,68.3,10.5,33487,249.54,220.33,211.96,641.36,647.72,-6.36,0,0
7/30/2024 22:00,North,1018,85.9,73.4,14.2,24316,329.05,243.48,188.3,769.99,780.12,-10.13,0,0
7/30/2024 23:00,South,1093,63.4,59.3,11.5,17011,312.56,143.88,304.21,761.01,764.49,-3.48,0,0
7/31/2024 0:00,Central,1030,59.3,40.4,7.4,14194,326.97,295.95,172.86,801.84,793.36,8.48,0,0
7/31/2024 1:00,Central,1079,83.5,71,15.6,17300,44.09,246.87,55.29,384.72,396.25,-11.53,0,0
7/31/2024 2:00,North,1021,88.5,47.4,8,19158,336.8,5.24,79.79,447.14,460.45,-13.31,0,0
7/31/2024 3:00,Central,1032,93.4,68.9,13,16736,321.7,139.09,279.67,763.54,768.84,-5.3,0,0
7/31/2024 4:00,South,1085,71,29.9,11.4,20267,629.51,242.26,100.28,950.43,897.91,52.52,1,0
7/31/2024 5:00,South,1071,82,47.9,11.6,41290,256.57,209.49,93.56,515.93,507.84,8.09,0,0
7/31/2024 6:00,South,1036,87.8,41.2,12.8,44584,304.17,273.06,271.19,841.96,897.75,-55.79,0,0
7/31/2024 7:00,West,1011,54.7,62.8,8.9,41927,372.13,243.78,231.59,873.65,829.23,44.42,0,0
7/31/2024 8:00,North,1068,79.2,43.5,16.5,15263,362.23,233.4,195.15,802.86,829.68,-26.82,0,0
7/31/2024 9:00,Central,1063,88.6,54.7,7.9,28779,397.77,395.77,177.27,999.22,1031.93,-32.71,1,0
7/31/2024 10:00,South,1024,82.7,52.1,16.2,46800,353.46,162.32,171.03,695.02,711.82,-16.8,0,0
7/31/2024 11:00,North,1053,73.8,75.5,10.1,7060,246.97,147.23,219.9,596.66,589.55,7.11,0,0
7/31/2024 12:00,North,1028,114.1,64.4,2.1,15722,458.29,260.08,204.19,937.75,943.18,-5.43,1,0
7/31/2024 13:00,West,1012,104,60.8,8.1,14013,345.18,141.4,273.07,754.5,763.38,-8.88,0,1
7/31/2024 14:00,Central,1025,75.1,55.4,18.5,29254,302.57,312.34,122.53,725.48,687.79,37.69,0,0
7/31/2024 15:00,Central,1021,72.2,39.7,17.8,14249,282.73,330.52,251.66,870.83,896.32,-25.49,0,0
7/31/2024 16:00,South,1092,85.5,37.5,2.2,10399,342.69,324.36,132.23,819.97,788.19,31.78,0,0
7/31/2024 17:00,South,1075,74.1,60.5,8.3,12347,502.53,291.29,227.85,1015.02,974.57,40.45,1,0
7/31/2024 18:00,North,1091,94.1,26.7,2.3,26604,225.18,184.46,194.6,609.39,618.43,-9.04,0,0
7/31/2024 19:00,Central,1072,56,54.2,12.5,44331,529.01,227.31,151.19,902.92,926.58,-23.66,0,0
7/31/2024 20:00,Central,1009,71.4,57.1,8.6,43106,383.93,176.41,139.54,710.37,726.14,-15.77,0,0
7/31/2024 21:00,South,1047,85.3,26.8,13.8,42060,344.08,242.46,289.57,854.09,860.83,-6.74,0,0
7/31/2024 22:00,East,1041,90.1,53.9,15.4,38078,368.37,280.22,299.05,963.24,961.13,2.11,1,0
7/31/2024 23:00,North,1089,52.8,55.1,19.6,8297,397.95,219.93,119.95,747.89,729.75,18.14,0,0
8/1/2024 0:00,Central,1099,60.7,96.6,20.6,25192,432.86,310.74,163.17,880.84,879.03,1.81,0,0
8/1/2024 1:00,West,1058,49.9,55.2,21.6,30433,282.11,133.75,294.07,698.81,693.93,4.88,0,0
8/1/2024 2:00,West,1052,61.9,72.5,16.6,46636,560.5,162.43,122.42,847.17,834.48,12.69,0,0
8/1/2024 3:00,East,1039,55.8,63.9,11.3,8252,430.67,365.62,170.94,995.33,978.08,17.25,1,0
8/1/2024 4:00,South,1074,83.1,60.2,2.9,30457,308.59,297.38,208.34,802.25,786.29,15.96,0,0
8/1/2024 5:00,South,1061,78.4,71.6,8,6150,359.85,209.24,253.45,816.34,816.98,-0.64,0,0
8/1/2024 6:00,South,1005,72.7,26.1,5.2,25813,314.08,173.39,205.67,709.93,702.82,7.11,0,0
8/1/2024 7:00,West,1003,75.4,53.2,14.3,6992,235.73,166.03,55.23,447.84,449.5,-1.66,0,0
8/1/2024 8:00,South,1090,92.9,60.6,22.4,7681,366.45,211.5,167.04,708.48,,20.51,0,0
8/1/2024 9:00,West,1054,59.4,35.7,7.5,25130,313.6,198.45,197.7,721.63,726.09,-4.46,0,0
8/1/2024 10:00,East,1087,46,54.1,4.6,28885,375.33,146.64,143.45,695.16,690.15,5.01,0,0
8/1/2024 11:00,North,1068,85.7,56.9,6.9,15446,440.31,226.82,216.8,899.44,849.45,49.99,0,0
8/1/2024 12:00,Central,1002,69.1,51.6,20.8,18921,414.5,255.67,252.01,929.91,923.61,6.3,1,0
8/1/2024 13:00,East,1006,59.7,37.2,18.3,24520,224.93,160.36,188.8,611.09,611.32,-0.23,0,0
8/1/2024 14:00,West,1087,83.3,39.9,17.3,10170,337.24,241.01,170.16,796.46,826.07,-29.61,0,0
8/1/2024 15:00,East,1085,45.5,48.6,5.3,43437,231.98,332.13,103.6,645.73,628.46,17.27,0,0
8/1/2024 16:00,Central,1011,62.1,62.7,16.6,36008,242.37,181.47,221.72,653.56,699.3,-45.74,0,0
8/1/2024 17:00,North,1098,39.2,56.9,12.3,7650,228.45,189.25,105,551.67,526.01,25.66,0,0
8/1/2024 18:00,Central,1016,78.9,59,16.3,40770,249.07,129.65,360.18,677.33,655.39,21.94,0,0
8/1/2024 19:00,West,1066,98.6,50.4,6.7,14921,254.53,258.55,82.28,578.45,581.65,-3.2,0,0
8/1/2024 20:00,Central,1074,66.4,38.2,11.9,31715,130.84,204.18,245.11,569.78,583.87,-14.09,0,1
8/1/2024 21:00,East,1069,63.1,48.9,9.1,24574,341.39,123.79,116.06,567.64,594.87,-27.23,0,0
8/1/2024 22:00,South,1035,101.8,38.3,15.5,5867,269.25,124.52,141.42,520,526.56,-6.56,0,0
8/1/2024 23:00,East,1016,84.4,-5.6,23,10605,276.75,155.73,179.95,661.83,654.31,7.52,0,0
8/2/2024 0:00,West,1085,110.7,54.7,5.5,45756,320.15,341.31,176.93,808.16,796.91,11.25,0,0
8/2/2024 1:00,North,1000,77.4,49.8,10.9,33528,371.65,260.94,184.3,818.89,816.09,2.8,0,0
8/2/2024 2:00,Central,1066,78.4,79.7,17.2,19598,484.89,155.53,204.88,791.38,795.54,-4.16,0,0
8/2/2024 3:00,North,1079,96.7,68.8,9.9,39864,287.08,180.27,199.61,663.62,681.67,-18.05,0,0
8/2/2024 4:00,West,1098,72.8,64.5,7.9,11310,296.97,226.87,223.07,764.01,803.3,-39.29,0,1
8/2/2024 5:00,Central,1077,78.7,35,12.5,47114,244.07,122.21,167.27,550.1,596.31,-46.21,0,0
8/2/2024 6:00,East,1048,38.7,75.4,10,42811,378,484.25,214.6,1077.37,1083.15,-5.78,1,0
8/2/2024 7:00,East,1050,101.1,57.8,20.8,49853,494.96,227.45,220.95,964.38,941.53,22.85,1,0
8/2/2024 8:00,West,1070,80.9,47.9,13.6,25107,230.28,303.14,160.83,692.56,685.35,7.21,0,0
8/2/2024 9:00,Central,1089,73.4,39.3,14.5,26767,408.65,90.09,267.44,791.48,777.43,14.05,0,1
8/2/2024 10:00,East,1042,88.6,41.9,7.7,39609,443.73,265.95,123.74,817.33,800.92,16.41,0,1
8/2/2024 11:00,West,1030,57.3,49.9,12.7,30261,396.33,247.39,51.67,668.67,696.43,-27.76,0,0
8/2/2024 12:00,West,1023,66.7,34.5,11.7,47169,409.59,158.27,122,691,661.62,29.38,0,0
8/2/2024 13:00,North,1082,83.3,55.8,15.4,16990,277.17,225.54,229.02,685.43,695.62,-10.19,0,0
8/2/2024 14:00,East,1036,75.7,51.7,15.3,17795,264.08,209.42,-1.34,488.6,493.31,-4.71,0,0
8/2/2024 15:00,Central,1064,81.7,68.7,9.2,18021,535.88,252.79,250.88,994.58,984.03,10.55,1,0
8/2/2024 16:00,East,1088,78.7,52,12.6,32888,300.75,196.27,317.08,782.83,776.41,6.42,0,0
8/2/2024 17:00,East,1062,84.5,18.6,16.9,45084,332.6,254.29,136.46,710,698.11,11.89,0,0
8/2/2024 18:00,East,1055,55.2,48.8,8.9,12945,381.34,165.46,218.9,742.59,710.52,32.07,0,1
8/2/2024 19:00,West,1073,94.2,32.4,21.5,23308,368.9,282.06,331.29,993.67,1015.86,-22.19,1,0
8/2/2024 20:00,South,1017,67.7,43.1,6.1,47008,450.18,90.75,203.05,751.4,807.9,-56.5,0,0
8/2/2024 21:00,South,1064,75.9,36.1,10.7,34610,157.74,247.02,222.7,628.53,621.54,6.99,0,1
8/2/2024 22:00,North,1028,66,96.8,7.5,31024,176.68,149.09,293.18,642.11,645.46,-3.35,0,1
8/2/2024 23:00,East,1076,70.7,48.2,14.5,24314,276.34,299.13,198.37,772.27,716.61,55.66,0,0
8/3/2024 0:00,South,1003,78.4,69.4,12.1,30347,294.76,183.64,160.41,649.83,688.95,-39.12,0,0
8/3/2024 1:00,North,1011,86,48.9,5.3,10463,301.72,270.04,234.91,790.08,766.62,23.46,0,0
8/3/2024 2:00,West,1055,88.5,50.5,22.4,19092,333.75,257.87,261.33,861.67,886.24,-24.57,0,0
8/3/2024 3:00,East,1047,81.5,45.5,9.1,48222,234.63,204.82,126.85,545.59,550.88,-5.29,0,1
8/3/2024 4:00,Central,1018,66.1,41.1,2.1,25141,433.16,38.82,131.83,644.79,628.09,16.7,0,1
8/3/2024 5:00,West,1025,80.5,41.5,13.2,44486,458.05,251.32,277.61,984.88,949.07,35.81,1,0
8/3/2024 6:00,North,1037,78.6,62.5,12.6,26213,403.95,160.65,161,732.94,732.76,0.18,0,1
8/3/2024 7:00,West,1079,75.9,,8.9,37505,278.23,159.26,93.92,508.54,477.54,31,0,0
8/3/2024 8:00,Central,1024,,81.6,7.8,48574,473.76,186.64,207.94,824.71,840.45,-15.74,0,0
8/3/2024 9:00,West,1055,,50.6,11.9,9414,329.8,263.98,82.85,665.13,646.65,18.48,0,0
8/3/2024 10:00,North,1073,44.6,49.5,6.7,6016,394.13,218.83,39.47,667.45,692.22,-24.77,0,1
8/3/2024 11:00,Central,1027,92.8,55.8,16.3,25861,254.45,234.54,156.18,657.31,652.95,4.36,0,0
8/3/2024 12:00,Central,1060,73,67.1,15.9,14462,201.65,293.7,171.69,679.41,712.94,-33.53,0,0
8/3/2024 13:00,West,1091,81.2,57.3,12.4,49177,359.26,235.12,208.67,797.48,770.35,27.13,0,0
8/3/2024 14:00,Central,1088,62,81.9,6.2,28072,533.21,337.09,252.39,1129.14,1143.27,-14.13,1,0
8/3/2024 15:00,West,1088,93.9,106.6,6.4,10181,380.72,292.57,159.14,888.4,879.89,8.51,0,0
8/3/2024 16:00,East,1050,80.3,71.4,13.8,33408,467.27,105.91,197.63,730.23,736.24,-6.01,0,0
8/3/2024 17:00,Central,1011,72.3,62.5,14.1,41625,409.78,126.56,189.73,735.18,760.17,-24.99,0,0
8/3/2024 18:00,West,1007,79.3,15,12.1,49315,263.87,174.02,213.52,659.02,632.8,26.22,0,0
8/3/2024 19:00,East,1099,48.9,82.7,14.6,24078,333.17,296.02,181.03,829.13,796.37,32.76,0,0
8/3/2024 20:00,Central,1057,80.6,79.5,14.6,19506,434.88,245.55,189.36,875.82,837.04,38.78,0,1
8/3/2024 21:00,East,1087,97.3,85.7,12.1,32299,476.89,295.39,205.43,971.33,990.87,-19.54,1,0
8/3/2024 22:00,Central,1022,79.7,70.9,12.4,33467,335.46,162.68,184.71,659.92,615.63,44.29,0,0
8/3/2024 23:00,North,1036,77.8,36,3.9,33323,123.16,178.17,122.33,443.13,424.66,18.47,0,0
8/4/2024 0:00,North,1010,70.2,35.7,12.2,10880,411.42,99.16,186.6,704.59,748.25,-43.66,0,0
8/4/2024 1:00,West,1016,91.2,33.2,11.2,11056,429.51,247.82,210.83,875.89,904.03,-28.14,0,1
8/4/2024 2:00,South,1091,93.5,56.6,7.9,6385,401.57,319.81,64.56,769.33,783.83,-14.5,0,0
8/4/2024 3:00,North,1055,68.5,41,14.9,14620,78.83,212.75,260.33,542.35,562.53,-20.18,0,0
8/4/2024 4:00,South,1052,80.4,72.2,11.7,11053,315.38,168.5,239.01,740.22,736.67,3.55,0,0
8/4/2024 5:00,East,1066,78.5,43.6,13.5,18311,164.28,305.14,227.25,694.17,685.76,8.41,0,0
8/4/2024 6:00,East,1001,81,48.5,2.1,48841,315.47,301.81,181.87,793.26,755,38.26,0,0
8/4/2024 7:00,South,1028,63.4,60.3,11.1,40636,436.64,273.69,156.47,842.02,858.44,-16.42,0,0
8/4/2024 8:00,West,1056,92.1,45.4,15.2,16271,437.3,115.36,178.8,738.8,757.47,-18.67,0,1
8/4/2024 9:00,Central,1033,83.5,36.8,10.1,40742,362.21,235.13,189.83,747.41,713.2,34.21,0,0
8/4/2024 10:00,South,1077,93,18.7,11.1,12761,489,258.28,85.94,773.56,758.54,15.02,0,0
8/4/2024 11:00,South,1096,58.3,73.6,13.2,45530,390.24,134.21,152.49,750.84,676.86,73.98,0,0
8/4/2024 12:00,South,1081,59.2,36.6,12,5596,503.48,180.79,117.19,794.24,783.42,10.82,0,0
8/4/2024 13:00,South,1092,105.9,47.3,18.6,15585,432.65,268.61,121.11,814.24,795.62,18.62,0,0
8/4/2024 14:00,South,1001,92.2,47.6,14.7,9463,384.65,261.47,154.74,807.84,833.54,-25.7,0,0
8/4/2024 15:00,West,1074,62.8,13.8,14.3,19083,255.8,195.37,199.58,688.5,724.72,-36.22,0,1
8/4/2024 16:00,North,1030,88,60.7,13.6,39738,192.38,103.82,219.88,494.66,511.27,-16.61,0,0
8/4/2024 17:00,Central,1076,68,83.1,18.2,36159,311.58,165.12,121.43,622.82,616.56,6.26,0,0
8/4/2024 18:00,North,1043,49.5,74.2,14.2,10049,330.88,93.67,158.15,592.13,650.13,-58,0,0
8/4/2024 19:00,South,1089,43.5,47.5,6.6,21195,324.74,238.34,206.38,758.81,802.76,-43.95,0,0
8/4/2024 20:00,North,1055,74.7,76.1,17.2,5702,418.27,274.02,168.35,884.34,882.78,1.56,0,1
8/4/2024 21:00,West,1097,98.4,20.3,8.1,40881,482.17,224.95,200.72,919.16,918.99,0.17,0,0
8/4/2024 22:00,East,1053,97.8,,14.9,39918,507.31,227.22,67.43,810.29,752.97,57.32,0,0
8/4/2024 23:00,North,1052,93.9,40.4,6.2,17834,207.73,158.87,284.71,620.95,652.88,-31.93,0,0
8/5/2024 0:00,Central,1073,87.5,74.4,3.7,29373,385.29,149.12,204.32,738.24,788.8,-50.56,0,0
8/5/2024 1:00,West,1075,79.8,55.7,10.6,34776,379.39,241.03,206.12,804.75,797.12,7.63,0,0
8/5/2024 2:00,East,1085,92.3,30.9,20.3,29006,240.28,304.58,175.33,721.48,684.77,36.71,0,0
8/5/2024 3:00,West,1045,44.8,59.9,7,22730,189.37,278.48,228.93,692.67,687.66,5.01,0,0
8/5/2024 4:00,South,1053,89.8,55,6.6,34368,204.69,167.49,70.09,458.84,453.96,4.88,0,0
8/5/2024 5:00,East,1030,58.2,59.8,8.4,43948,184.03,259.88,185.23,618.48,585.39,33.09,0,0
8/5/2024 6:00,Central,1082,61.3,39,2.3,39095,277.81,303.15,213.76,791.12,799.87,-8.75,0,0
8/5/2024 7:00,East,1023,85.4,31.6,18.6,27352,404.17,356.4,238.48,1017.32,1075.58,-58.26,1,0
8/5/2024 8:00,Central,1024,88.9,67.3,21.4,14909,312.32,142.42,149.85,577.34,583.44,-6.1,0,1
8/5/2024 9:00,South,1034,65.9,53.7,11.1,35982,228.02,308.55,194.48,692.28,700.38,-8.1,0,0
8/5/2024 10:00,Central,1056,84.7,66.5,8.2,30347,197.96,401.62,197.37,791.82,801.96,-10.14,0,0
8/5/2024 11:00,West,1071,83.4,66.1,9.6,24977,311.16,162.22,198.04,696.45,,-14.9,0,0
8/5/2024 12:00,North,1068,70.3,69.2,6.9,18902,339.77,222.38,161,721.57,703.32,18.25,0,0
8/5/2024 13:00,West,1085,77.3,87.4,12.5,42565,243.58,172.89,187.01,639.12,625.92,13.2,0,1
8/5/2024 14:00,West,1027,106.2,59,16.4,24350,295.65,71.34,212.48,567.27,562.99,4.28,0,0
8/5/2024 15:00,East,1075,70.8,35.1,20.5,46149,322.35,141.13,220.05,674.38,733.9,-59.52,0,0
8/5/2024 16:00,South,1032,71.3,39.5,8.1,34582,459.3,95.84,184.74,715.14,698.34,16.8,0,0
8/5/2024 17:00,North,1052,77.3,49.2,7.5,34110,324.92,263.78,124.3,694.3,683.15,11.15,0,0
8/5/2024 18:00,Central,1015,72.3,59.2,15,27390,254.37,265.11,189.27,720.52,713.12,7.4,0,0
8/5/2024 19:00,East,1025,86.9,82.6,10.7,20057,635.11,177.6,192.1,999.72,1039.15,-39.43,1,1
8/5/2024 20:00,South,1011,97,52.2,11.7,40705,229.11,169.52,62.95,502.31,478,24.31,0,0
8/5/2024 21:00,North,1086,71.3,88.6,10.6,7211,419.1,173.52,173.71,780.41,751.75,28.66,0,0
8/5/2024 22:00,West,1089,62.1,90.4,13.4,48801,261.9,250.48,173.18,692.97,706.24,-13.27,0,1
8/5/2024 23:00,South,1076,104.6,63.6,14.6,33684,242.23,128.26,45.36,393.28,410.7,-17.42,0,0
8/6/2024 0:00,South,1086,76.8,67.6,12,13696,144.06,446.15,216.58,828.73,809.79,18.94,0,0
8/6/2024 1:00,South,1030,49.4,,8.4,19388,414.01,143.36,146.73,708.9,672.62,36.28,0,0
8/6/2024 2:00,West,1099,102.9,88.6,17.2,24484,247.78,144.9,102.14,492.37,531.57,-39.2,0,0
8/6/2024 3:00,Central,1026,91.9,42.3,11.2,42740,443.82,234.22,170.01,832.38,822.7,9.68,0,0
8/6/2024 4:00,East,1035,99,79,19.1,20837,335.37,370.29,237.64,905.04,885.83,19.21,0,0
8/6/2024 5:00,Central,1058,96.5,34.4,6.8,39191,354.22,175.36,12.86,564.37,653.81,-89.44,0,0
8/6/2024 6:00,North,1086,114.7,67.8,9.5,37409,467.16,180.09,215.59,881.22,919.06,-37.84,0,0
8/6/2024 7:00,East,1002,59.4,77.3,5,45118,488.05,157.35,95.51,758.07,,4.52,0,0
8/6/2024 8:00,North,1093,63.1,73.2,15.5,45661,404.09,302.28,169,903.3,874.57,28.73,0,0
8/6/2024 9:00,West,1031,67.6,45.7,14.1,39515,438.15,143.34,66.38,648.89,665.26,-16.37,0,0
